Event ID,LGA,Customers Interrupted,Ave Dur. (min),Reason
1840630,AUBURN,58,105,Environmental
1842092,RANDWICK,65,50,Environmental
1843168,BANKSTOWN,1569,77.92165605,Third party
1843395,LAKE MACQUARIE,324,253.9783951,Environmental
1805664,RYDE,428,54.58878505,Equipment fault
1807651,ROCKDALE,176,87,Equipment fault
1807738,WYONG,78,33.23076923,Equipment fault
1810713,WARRINGAH,57,112,Third party
1811645,CANADA BAY,1901,108.3214286,Equipment fault
1812470,WARRINGAH,68,486,Environmental
1814567,WYONG,2120,158.0117925,Environmental
1817052,MARRICKVILLE,126,198.9089947,Equipment fault
1819176,NEWCASTLE,3706,46,Environmental
1820662,PITTWATER,66,30,Equipment fault
1821360,CANTERBURY,70,25,Equipment fault
1781820,NEWCASTLE,898,196.9844098,Lightning
1783854,GOSFORD,1290,29,Environmental
1786473,NORTH SYDNEY,101,97,Third party
1786640,NEWCASTLE,82,480,Third party
1787161,RYDE,51,85,Environmental
1788386,WYONG,1335,96.24756918,Environmental
1790039,WAVERLEY,158,1687.116667,Equipment fault
1790358,SUTHERLAND,62,29.08333333,Equipment fault
1790559,RANDWICK,72,120,Equipment fault
1790628,BANKSTOWN,54,389.8166667,Environmental
1791423,WOOLLAHRA,660,153,Equipment fault
1792623,AUBURN,133,350.55,Equipment fault
1793859,GOSFORD,1252,137.2835584,Lightning
1793875,STRATHFIELD,93,261.5,Equipment fault
1795219,NEWCASTLE,71,38,Equipment fault
1796000,LAKE MACQUARIE,988,74.48582996,Environmental
1797515,CANTERBURY,59,449.45,Environmental
1798087,STRATHFIELD,62,43.31666667,Environmental
1763013,GOSFORD,184,139.4756757,Environmental
1763465,PORT STEPHENS,145,62.12328767,Equipment fault
1766385,NORTH SYDNEY,83,553.45,Environmental
1768264,MUSWELLBROOK,941,96.08174098,Equipment fault
1768986,SOUTH SYDNEY,1433,90,Equipment fault
1769586,CANTERBURY,1310,60,Equipment fault
1770079,SUTHERLAND,54,121.6666667,Third party
1770365,PORT STEPHENS,186,180,Equipment fault
1772939,MANLY,237,190.2221519,Equipment fault
1775694,RANDWICK,128,105,Equipment fault
1778260,SYDNEY,493,117.2788799,Equipment fault
1778507,WILLOUGHBY,244,50.16393443,Equipment fault
1778700,RYDE,142,58.92307692,Equipment fault
1779042,WILLOUGHBY,72,438,Equipment fault
1779381,KOGARAH,91,60,Operating fault
1717933,WYONG,2787,119.7645161,Equipment fault
1718055,BANKSTOWN,64,357,Equipment fault
1718676,WARRINGAH,57,129,Environmental
1720614,CESSNOCK,8118,28.4296779,Environmental
1720059,NEWCASTLE,66,335.9090909,Equipment fault
1726089,SUTHERLAND,55,124.3166667,Environmental
1727866,WYONG,216,282.3666667,Environmental
1728129,WYONG,457,49,Environmental
1729066,PORT STEPHENS,1897,211.2139094,Equipment fault
1729931,WARRINGAH,88,92.53846154,Environmental
1730149,SOUTH SYDNEY,1475,96.05420054,Equipment fault
1730621,MARRICKVILLE,61,350.9166667,Equipment fault
1731698,ASHFIELD,64,346.65,Environmental
1732485,GOSFORD,1091,27,Environmental
1732731,DRUMMOYNE,189,650,Third party
1733271,WAVERLEY,66,60,Equipment fault
1742669,BANKSTOWN,57,2413.833333,Environmental
1743558,WAVERLEY,86,5235.816667,Equipment fault
1743974,HURSTVILLE,68,457.1833333,Environmental
1750051,MANLY,60,165,Environmental
1752292,LAKE MACQUARIE,102,573,Environmental
1752788,NORTH SYDNEY,60,70,Equipment fault
1753272,HORNSBY,55,83.5,Environmental
1755019,MARRICKVILLE,88,119.7,Equipment fault
1756233,LAKE MACQUARIE,89,61,Environmental
1757333,LANE COVE,1772,68,Environmental
1758067,WYONG,71,377,Third party
1758440,GOSFORD,28181,71.14139482,Environmental
1759526,AUBURN,61,363.45,Equipment fault
1760442,MARRICKVILLE,77,246.1333333,Environmental
1760750,WYONG,67,108.4328358,Equipment fault
1691266,LAKE MACQUARIE,326,145.2453988,Cable dig
1691587,KOGARAH,52,65,Environmental
1692488,WOOLLAHRA,53,10,Environmental
1692554,WILLOUGHBY,52,50.07767296,Environmental
1692688,WAVERLEY,2816,98.17701313,Equipment fault
1695166,KU-RING-GAI,60,137.8333333,Environmental
1695455,WAVERLEY,83,120.0666667,Environmental
1696471,GOSFORD,70,25,Equipment fault
1698052,BANKSTOWN,729,189.0163934,Equipment fault
1699538,MARRICKVILLE,674,435.1449704,Equipment fault
1699480,LAKE MACQUARIE,52,20,Environmental
1699923,RYDE,262,599.6301527,Third party
1702547,DRUMMOYNE,99,289.25,Equipment fault
1702562,HORNSBY,1318,122.4420893,Equipment fault
1710444,HUNTERS HILL,75,105,Environmental
1710523,WILLOUGHBY,410,39.64233577,Equipment fault
1713053,LAKE MACQUARIE,650,91.27607362,Environmental
1716426,NEWCASTLE,173,25.5,Environmental
1670783,RANDWICK,118,697,Third party
1671528,HORNSBY,50,30,Equipment fault
1671604,HURSTVILLE,52,276.9833333,Third party
1672241,ROCKDALE,874,47.35535308,Equipment fault
1672597,GOSFORD,111,376,Environmental
1674123,GOSFORD,94,499.9468085,Equipment fault
1679801,WOOLLAHRA,73,326,Environmental
1681155,HORNSBY,125,50,Environmental
1681419,HORNSBY,1189,77,Equipment fault
1682334,CANTERBURY,86,23.45,Operating fault
1682385,LAKE MACQUARIE,136,47,Equipment fault
1682793,LAKE MACQUARIE,158,307,Environmental
1684652,PORT STEPHENS,110,40,Equipment fault
1685414,KU-RING-GAI,1255,589.4273233,Environmental
1686340,KU-RING-GAI,55,75,Equipment fault
1686354,HURSTVILLE,73,90,Environmental
1688149,LEICHHARDT,1903,111.0603041,Environmental
1688771,RYDE,69,37.9,Environmental
1688800,BANKSTOWN,63,121.8166667,Environmental
1690701,RANDWICK,74,35,Equipment fault
1655187,WYONG,73,40,Equipment fault
1656178,DRUMMOYNE,53,10.01666667,Environmental
1659098,MARRICKVILLE,162,1272,Equipment fault
1660541,BANKSTOWN,86,136.6666667,Environmental
1663088,GOSFORD,1098,151.5938069,Environmental
1663175,LAKE MACQUARIE,319,163.2087227,Environmental
1665058,PITTWATER,53,94.05,Equipment fault
1665257,MARRICKVILLE,79,203.1333333,Environmental
1665350,RANDWICK,108,30,Environmental
1665391,PITTWATER,68,283,Environmental
1665666,WARRINGAH,1699,104.4450969,Environmental
1667897,HORNSBY,276,197.6353791,Equipment fault
1668272,BANKSTOWN,1643,265.9201452,Equipment fault
1668810,KU-RING-GAI,91,75.51666667,Environmental
1669406,WILLOUGHBY,56,285,Equipment fault
1627025,WARRINGAH,7963,166.4129316,Equipment fault
1628147,LAKE MACQUARIE,156,26,Equipment fault
1628782,GOSFORD,58,94.8,Equipment fault
1629031,WYONG,212,19.11320755,Environmental
1629537,HORNSBY,51,79.78333333,Environmental
1630867,SINGLETON,73,110.0410959,Environmental
1630908,RANDWICK,1261,98.74544013,Equipment fault
1631349,HORNSBY,1545,170.8608414,Environmental
1631378,WILLOUGHBY,57,147.8,Equipment fault
1631524,RYDE,303,151.990099,Equipment fault
1632144,GOSFORD,658,46,Environmental
1634651,ASHFIELD,114,91,Environmental
1636768,GOSFORD,857,132.1411902,Environmental
1638776,HORNSBY,922,151.0021668,Equipment fault
1640052,HURSTVILLE,1021,106,Environmental
1643727,SOUTH SYDNEY,123,1649.869919,Equipment fault
1645683,MUSWELLBROOK,280,141.4982206,Environmental
1646308,LAKE MACQUARIE,1949,50,Environmental
1647184,AUBURN,1887,99.43644068,Equipment fault
1650984,RYDE,68,240,Equipment fault
1652407,ROCKDALE,79,191,Environmental
1581734,WARRINGAH,82,75,Equipment fault
1584679,CESSNOCK,65,198,Third party
1592002,BANKSTOWN,55,115.9833333,Environmental
1592251,KU-RING-GAI,932,152.9646302,Environmental
1596063,HORNSBY,921,85.47288503,Environmental
1596579,SUTHERLAND,71,524.9833333,Environmental
1596879,BURWOOD,55,725.6727273,Third party
1597246,RYDE,136,105,Equipment fault
1597619,CESSNOCK,114,44,Environmental
1599503,ROCKDALE,87,88.31666667,Environmental
1600430,HORNSBY,609,36,Environmental
1602868,KU-RING-GAI,1135,64.63380282,Equipment fault
1603468,GOSFORD,1480,191,Environmental
1603516,WYONG,1618,141.6454602,Equipment fault
1604645,PORT STEPHENS,171,42.39181287,Equipment fault
1607011,SUTHERLAND,92,41,Environmental
1607741,PORT STEPHENS,729,195.7462277,Equipment fault
1607767,NORTH SYDNEY,1149,54.91731941,Equipment fault
1608759,MARRICKVILLE,1161,47,Equipment fault
1608914,SUTHERLAND,1281,42,Equipment fault
1609917,WARRINGAH,61,424.35,Equipment fault
1610220,MANLY,57,115.2833333,Equipment fault
1610311,WYONG,385,49.79533679,Equipment fault
1611779,CESSNOCK,70,121.05,Environmental
1611921,BANKSTOWN,1553,102,Environmental
1612037,WYONG,910,73.47426068,Environmental
1612434,WARRINGAH,102,15,Equipment fault
1613170,LAKE MACQUARIE,77,53,Environmental
1615297,BURWOOD,1112,102.4362657,Third party
1615553,HUNTERS HILL,59,263,Environmental
1615738,SUTHERLAND,157,218.9804671,Environmental
1615764,WYONG,68,124,Environmental
1617351,ROCKDALE,72,240,Third party
1617562,LAKE MACQUARIE,518,16,Environmental
1618663,BANKSTOWN,1482,136,Lightning
1619352,MARRICKVILLE,72,107.5555556,Equipment fault
1625469,BANKSTOWN,581,56.61273666,Equipment fault
1625645,CANTERBURY,75,81.45,Equipment fault
1626145,SINGLETON,76,246.6710526,Environmental
1564121,NEWCASTLE,1056,18.23163842,Equipment fault
1564609,HORNSBY,1339,78.2328869,Environmental
1564779,WYONG,896,121.0357143,Equipment fault
1565136,KU-RING-GAI,70,157.8359524,Environmental
1565313,CESSNOCK,951,204.1745531,Equipment fault
1568346,RANDWICK,90,93.6,Third party
1569774,CANTERBURY,52,98.51314103,Environmental
1570915,AUBURN,62,168,Third party
1571456,WILLOUGHBY,89,64,Third party
1574671,CANTERBURY,79,424.0704641,Equipment fault
1575927,WAVERLEY,1466,87.62619372,Equipment fault
1577734,WARRINGAH,91,265,Equipment fault
1539071,WYONG,1777,55.26899268,Equipment fault
1539296,CONCORD,72,1189,Environmental
1540633,HURSTVILLE,258,57.98455598,Environmental
1543275,MANLY,63,505.8333333,Equipment fault
1550078,PORT STEPHENS,405,79.2617284,Equipment fault
1553450,MUSWELLBROOK,164,109.1158537,Equipment fault
1555095,LAKE MACQUARIE,250,114.78,Equipment fault
1555126,AUBURN,998,742.968969,Equipment fault
1557947,HORNSBY,69,196,Environmental
1516596,HURSTVILLE,1633,169.4736842,Environmental
1522658,STRATHFIELD,88,113.0666667,Third party
1522795,HORNSBY,719,166.5146036,Environmental
1524013,KU-RING-GAI,803,72,Environmental
1524877,WYONG,72,398.8166667,Environmental
1525497,WARRINGAH,74,98.36666667,Environmental
1527413,WYONG,102,77,Environmental
1527703,LEICHHARDT,74,60.28333333,Environmental
1528977,SUTHERLAND,60,52,Third party
1530412,WAVERLEY,101,215,Environmental
1532592,KU-RING-GAI,1090,146.7844037,Environmental
1534982,BANKSTOWN,79,75.35,Environmental
1536257,WARRINGAH,65,77.08333333,Equipment fault
1536358,DUNGOG,134,128.7686567,Equipment fault
1536623,KU-RING-GAI,925,11.82162162,Third party
1536914,WAVERLEY,88,230.85,Environmental
1537105,HORNSBY,187,93.51336898,Environmental
1494455,HORNSBY,89,54.11666667,Environmental
1498885,WARRINGAH,66,137.2333333,Environmental
1501800,SUTHERLAND,1856,81.58798283,Equipment fault
1503682,HORNSBY,65,55,Equipment fault
1507731,HURSTVILLE,1075,89.51433858,Environmental
1511329,KU-RING-GAI,609,74,Environmental
1511826,PORT STEPHENS,171,127.8654971,Environmental
1512373,WAVERLEY,888,115.7635135,Equipment fault
1515570,HORNSBY,98,241.622449,Environmental
1476141,WAVERLEY,54,353.55,Equipment fault
1482863,LEICHHARDT,51,284.4833333,Equipment fault
1490421,RANDWICK,65,200,Equipment fault
1458764,BANKSTOWN,75,255,Equipment fault
1464011,SOUTH SYDNEY,1746,66.62607204,Equipment fault
1465365,KU-RING-GAI,841,98.35315101,Equipment fault
1469873,CANTERBURY,2676,165.0134328,Equipment fault
1471771,RYDE,59,120,Equipment fault
1472532,NEWCASTLE,68,57.83333333,Equipment fault
1426418,ROCKDALE,2723,44,Environmental
1431929,WAVERLEY,93,70,Third party
1432175,WILLOUGHBY,84,93.17647059,Third party
1435842,AUBURN,74,46.06666667,Operating fault
1436183,WARRINGAH,63,75.78333333,Third party
1438600,MUSWELLBROOK,127,146.7795276,Equipment fault
1443425,RYDE,680,36,Environmental
1445444,GOSFORD,101,241,Equipment fault
1446072,LAKE MACQUARIE,868,94.54545455,Environmental
1405368,SUTHERLAND,1260,188.5765266,Equipment fault
1415014,NORTH SYDNEY,58,62,Equipment fault
1418496,MOSMAN,1112,159.2886691,Equipment fault
1422037,WYONG,108,221.4074074,Environmental
1845338,PORT STEPHENS,238,85,Equipment fault
1846924,SYDNEY,59,90.45762712,Equipment fault
1849008,RYDE,69,230,Environmental
1851106,HURSTVILLE,590,93,Third party
1854216,HORNSBY,807,67,Equipment fault
1856038,CANTERBURY,97,130.8833333,Equipment fault
1856176,WAVERLEY,73,968.05,Equipment fault
1856680,WARRINGAH,90,216.9333333,Equipment fault
1858346,WAVERLEY,173,88,Equipment fault
1858463,WARRINGAH,61,44.65,Equipment fault
1858934,LEICHHARDT,217,8,Equipment fault
1859800,BOTANY,4918,5,Equipment fault
1859365,LAKE MACQUARIE,158,95,Equipment fault
1859441,SUTHERLAND,76,161.2666667,Equipment fault
1859884,CESSNOCK,74,35,Equipment fault
1860289,RYDE,104,376,Third party
1822384,MANLY,1520,45.40631164,Lightning
1822806,ROCKDALE,64,526,Equipment fault
1822950,WARRINGAH,85,914.65,Third party
1824829,BANKSTOWN,220,1123.540724,Equipment fault
1824836,STRATHFIELD,141,128.9166667,Environmental
1825861,KU-RING-GAI,58,427.2542373,Environmental
1826568,NEWCASTLE,84,215.7333333,Equipment fault
1827672,KU-RING-GAI,52,276,Equipment fault
1828340,WYONG,90,440,Equipment fault
1829327,WARRINGAH,90,165,Customer installation
1830958,BANKSTOWN,1611,247.4680323,Third party
1831374,NEWCASTLE,51,14,Equipment fault
1832086,CANTERBURY,100,313.65,Equipment fault
1836180,SINGLETON,138,422.9202899,Equipment fault
1836214,SINGLETON,71,1273.84375,Environmental
1837839,AUBURN,184,90.24755435,Equipment fault
1838062,HORNSBY,279,102.2437276,Environmental
1838033,NORTH SYDNEY,103,120,Environmental
1839725,SUTHERLAND,58,50,Environmental
1840489,WYONG,78,3685.858974,Equipment fault
1841046,GOSFORD,113,936.1150442,Environmental
1842666,KU-RING-GAI,1357,66.55938159,Equipment fault
1843751,GOSFORD,1671,65.77019749,Equipment fault
1844048,PORT STEPHENS,66,375.25,Environmental
1844050,ASHFIELD,903,109.2115172,Equipment fault
1804664,PITTWATER,184,1050,Third party
1809275,NEWCASTLE,550,65,Equipment fault
1810981,HORNSBY,1234,162.2378641,Cable dig
1811356,SYDNEY,843,83.8957346,Equipment fault
1812130,WILLOUGHBY,54,533.8166667,Environmental
1812744,NEWCASTLE,75,880.2,Equipment fault
1812873,NEWCASTLE,112,393.6666667,Equipment fault
1812761,SUTHERLAND,135,180,Environmental
1819107,AUBURN,58,45,Equipment fault
1819308,BANKSTOWN,1226,110.6133768,Equipment fault
1819476,ASHFIELD,2292,92.13301352,Equipment fault
1820085,LAKE MACQUARIE,332,60,Equipment fault
1820131,WARRINGAH,64,1221,Equipment fault
1820174,WOOLLAHRA,136,113.7833333,Environmental
1781791,HURSTVILLE,83,197,Equipment fault
1784079,BANKSTOWN,58,455,Third party
1784389,NEWCASTLE,57,95.81578947,Equipment fault
1785160,WOOLLAHRA,54,51,Environmental
1788126,MOSMAN,60,1388.083333,Equipment fault
1789119,PITTWATER,69,1210.5,Environmental
1789346,BOTANY,154,54.25,Equipment fault
1789378,NEWCASTLE,89,60,Equipment fault
1790423,MAITLAND,97,284.2371134,Equipment fault
1790826,ROCKDALE,72,102.4,Equipment fault
1791093,GOSFORD,76,423.2333333,Environmental
1791998,WYONG,55,462.4181818,Equipment fault
1792219,KU-RING-GAI,295,124,Environmental
1792282,WARRINGAH,1630,60.374541,Equipment fault
1792503,GOSFORD,2323,94.4744306,Environmental
1793023,SUTHERLAND,103,89.55,Environmental
1793539,LAKE MACQUARIE,333,88,Equipment fault
1795667,WARRINGAH,1457,79.29100892,Equipment fault
1796308,PORT STEPHENS,83,65,Equipment fault
1797668,RYDE,60,255.9333333,Environmental
1797706,MUSWELLBROOK,280,48.60714286,Environmental
1798032,BURWOOD,64,268.0166667,Equipment fault
1762258,KU-RING-GAI,576,42,Environmental
1762533,RANDWICK,65,86.59615385,Equipment fault
1763059,SOUTH SYDNEY,61,183,Third party
1763581,ROCKDALE,117,43,Environmental
1763618,ROCKDALE,64,515,Third party
1764038,HORNSBY,88,79.5282197,Equipment fault
1764399,LAKE MACQUARIE,1513,39,Environmental
1764581,SINGLETON,141,377.3191489,Equipment fault
1764918,WILLOUGHBY,57,51.33333333,Equipment fault
1765388,HURSTVILLE,118,47.52542373,Equipment fault
1766169,WYONG,78,54,Environmental
1767343,ROCKDALE,65,75,Equipment fault
1767988,SUTHERLAND,1771,155.4121965,Equipment fault
1768367,WYONG,63,150.3333333,Environmental
1768749,LAKE MACQUARIE,58,45,Third party
1769053,PORT STEPHENS,689,43.28882438,Equipment fault
1769691,RYDE,106,71.79245283,Equipment fault
1769938,SOUTH SYDNEY,113,479.2666667,Environmental
1771434,WILLOUGHBY,74,45,Equipment fault
1772085,BANKSTOWN,70,632,Equipment fault
1772106,ROCKDALE,57,208.2,Equipment fault
1772951,WAVERLEY,97,72,Equipment fault
1775122,WARRINGAH,61,122.0666667,Equipment fault
1775388,WAVERLEY,180,230.4333333,Environmental
1775615,SOUTH SYDNEY,114,478,Equipment fault
1776163,SUTHERLAND,124,578.25,Third party
1777250,WARRINGAH,68,1411.25,Third party
1777410,ROCKDALE,59,131.95,Equipment fault
1778360,WARRINGAH,67,53.80597015,Equipment fault
1778755,GOSFORD,18335,72,Environmental
1779070,BANKSTOWN,63,62,Equipment fault
1779683,MARRICKVILLE,75,34.36666667,Equipment fault
1718971,LAKE MACQUARIE,307,252,Equipment fault
1719030,BANKSTOWN,59,55,Equipment fault
1718735,NEWCASTLE,141,267.0138889,Equipment fault
1719136,HORNSBY,2119,82.07815443,Equipment fault
1720912,WOOLLAHRA,69,14,Equipment fault
1721990,WYONG,56,120,Equipment fault
1722497,HORNSBY,213,527,Equipment fault
1723638,LAKE MACQUARIE,117,131.5833333,Equipment fault
1726209,KOGARAH,74,151.4864865,Equipment fault
1728112,SCONE,53,133,Equipment fault
1729119,PORT STEPHENS,144,369.4689655,Equipment fault
1729044,SINGLETON,72,925,Environmental
1729861,SUTHERLAND,56,40.63333333,Equipment fault
1730577,NEWCASTLE,169,89.40350877,Equipment fault
1730770,MARRICKVILLE,1450,99.56926258,Equipment fault
1731023,RYDE,636,86.515625,Equipment fault
1732422,WYONG,514,77.05447471,Equipment fault
1730648,BANKSTOWN,2283,135.7395105,Lightning
1733342,GOSFORD,321,384.4303406,Equipment fault
1741850,RANDWICK,119,54.16666667,Environmental
1743510,MAITLAND,52,10,Environmental
1745501,WOOLLAHRA,58,141.45,Equipment fault
1745973,WARRINGAH,54,30,Environmental
1749732,LEICHHARDT,62,167.2333333,Environmental
1751592,LAKE MACQUARIE,84,100,Equipment fault
1752183,NEWCASTLE,667,255.137931,Equipment fault
1752235,HORNSBY,79,29.81666667,Equipment fault
1752439,HURSTVILLE,1018,232.595682,Environmental
1753890,WOOLLAHRA,116,135.1794872,Environmental
1754669,MARRICKVILLE,161,1051.166667,Equipment fault
1755526,WYONG,1218,117.2216749,Equipment fault
1757043,WYONG,1357,55,Environmental
1757078,AUBURN,68,1993.616667,Equipment fault
1757915,MAITLAND,73,148.7123288,Environmental
1758906,CESSNOCK,169,155,Environmental
1760199,WARRINGAH,97,986,Equipment fault
1692138,CANTERBURY,69,54.4,Equipment fault
1692260,RANDWICK,83,60,Equipment fault
1692749,SUTHERLAND,2019,87.97694949,Equipment fault
1696008,CESSNOCK,110,174.8849558,Equipment fault
1696252,PORT STEPHENS,135,322,Equipment fault
1696557,PORT STEPHENS,327,12,Operating fault
1696571,PORT STEPHENS,1287,18.41692547,Equipment fault
1696587,AUBURN,60,76.11666667,Environmental
1698625,CESSNOCK,142,265.1833333,Equipment fault
1699296,BOTANY,315,166.9142857,Equipment fault
1699616,HORNSBY,75,2093.466667,Environmental
1700188,WARRINGAH,1370,44,Environmental
1702076,MARRICKVILLE,69,24.71666667,Environmental
1702496,RANDWICK,64,79.61666667,Equipment fault
1702502,ROCKDALE,1498,168.2498334,Environmental
1708795,HORNSBY,459,195.2581345,Environmental
1709782,LAKE MACQUARIE,57,373,Environmental
1710156,WYONG,933,91.75241158,Environmental
1710705,SINGLETON,54,362,Environmental
1711286,WYONG,119,511.7394958,Environmental
1712612,PITTWATER,356,75,Environmental
1713240,AUBURN,133,226.7313433,Operating fault
1714117,BANKSTOWN,2270,134.9130435,Equipment fault
1671406,MARRICKVILLE,80,40,Environmental
1673471,WOOLLAHRA,66,217.3,Cable dig
1673651,ROCKDALE,51,166.5,Equipment fault
1677779,CANADA BAY,1503,64.30952381,Third party
1680677,PITTWATER,72,149.2333333,Equipment fault
1680902,GOSFORD,54,216,Equipment fault
1681436,WYONG,2005,114.7593423,Third party
1681775,WOOLLAHRA,76,89.35,Environmental
1683692,WILLOUGHBY,121,99,Equipment fault
1683706,LEICHHARDT,163,105,Operating fault
1683740,WYONG,1626,146.2547575,Equipment fault
1683923,GOSFORD,6775,34.4741964,Environmental
1684269,CANADA BAY,925,60.58702703,Equipment fault
1685371,LEICHHARDT,94,557.8333333,Environmental
1686234,BANKSTOWN,79,59.95,Environmental
